result_id,student_id,school_id,subject_id,window_id,window_sort,school_year,scaled_score,percentile_rank,benchmark_category,is_proficient,is_at_risk
R0016527,STU02755,S007,SUBJ_R,W3,3,2024-2025,873.8,52,At/Above Benchmark,True,False
R0016528,STU02755,S007,SUBJ_M,W1,1,2024-2025,816.0,42,At/Above Benchmark,True,False
R0016529,STU02755,S007,SUBJ_M,W2,2,2024-2025,851.4,49,At/Above Benchmark,True,False
R0016530,STU02755,S007,SUBJ_M,W3,3,2024-2025,903.5,48,At/Above Benchmark,True,False
R0016531,STU02756,S007,SUBJ_R,W1,1,2024-2025,464.1,1,Urgent Intervention,False,True
R0016532,STU02756,S007,SUBJ_R,W2,2,2024-2025,430.7,1,Urgent Intervention,False,True
R0016533,STU02756,S007,SUBJ_R,W3,3,2024-2025,458.6,1,Urgent Intervention,False,True
R0016534,STU02756,S007,SUBJ_M,W1,1,2024-2025,873.3,55,At/Above Benchmark,True,False
R0016535,STU02756,S007,SUBJ_M,W2,2,2024-2025,907.6,61,At/Above Benchmark,True,False
R0016536,STU02756,S007,SUBJ_M,W3,3,2024-2025,954.3,69,At/Above Benchmark,True,False
R0016537,STU02757,S007,SUBJ_R,W1,1,2024-2025,664.8,32,On Watch,False,False
R0016538,STU02757,S007,SUBJ_R,W2,2,2024-2025,717.6,32,On Watch,False,False
R0016539,STU02757,S007,SUBJ_R,W3,3,2024-2025,725.2,36,On Watch,False,False
R0016540,STU02757,S007,SUBJ_M,W1,1,2024-2025,968.3,75,At/Above Benchmark,True,False
R0016541,STU02757,S007,SUBJ_M,W2,2,2024-2025,998.4,91,At/Above Benchmark,True,False
R0016542,STU02757,S007,SUBJ_M,W3,3,2024-2025,1066.6,84,At/Above Benchmark,True,False
R0016543,STU02758,S007,SUBJ_R,W1,1,2024-2025,933.4,58,At/Above Benchmark,True,False
R0016544,STU02758,S007,SUBJ_R,W2,2,2024-2025,958.3,64,At/Above Benchmark,True,False
R0016545,STU02758,S007,SUBJ_R,W3,3,2024-2025,950.8,67,At/Above Benchmark,True,False
R0016546,STU02758,S007,SUBJ_M,W1,1,2024-2025,909.6,57,At/Above Benchmark,True,False
R0016547,STU02758,S007,SUBJ_M,W2,2,2024-2025,919.2,58,At/Above Benchmark,True,False
R0016548,STU02758,S007,SUBJ_M,W3,3,2024-2025,1038.9,80,At/Above Benchmark,True,False
R0016549,STU02759,S007,SUBJ_R,W1,1,2024-2025,1000.3,66,At/Above Benchmark,True,False
R0016550,STU02759,S007,SUBJ_R,W2,2,2024-2025,1091.3,89,At/Above Benchmark,True,False
R0016551,STU02759,S007,SUBJ_R,W3,3,2024-2025,1199.0,99,At/Above Benchmark,True,False
R0016552,STU02759,S007,SUBJ_M,W1,1,2024-2025,811.0,45,At/Above Benchmark,True,False
R0016553,STU02759,S007,SUBJ_M,W2,2,2024-2025,904.4,68,At/Above Benchmark,True,False
R0016554,STU02759,S007,SUBJ_M,W3,3,2024-2025,929.2,68,At/Above Benchmark,True,False
R0016555,STU02760,S007,SUBJ_R,W1,1,2024-2025,725.8,24,Intervention,False,True
R0016556,STU02760,S007,SUBJ_R,W2,2,2024-2025,805.6,37,On Watch,False,False
R0016557,STU02760,S007,SUBJ_R,W3,3,2024-2025,856.4,30,On Watch,False,False
R0016558,STU02760,S007,SUBJ_M,W1,1,2024-2025,874.9,54,At/Above Benchmark,True,False
R0016559,STU02760,S007,SUBJ_M,W2,2,2024-2025,810.2,32,On Watch,False,False
R0016560,STU02760,S007,SUBJ_M,W3,3,2024-2025,809.6,40,At/Above Benchmark,True,False
R0016561,STU02761,S007,SUBJ_R,W1,1,2024-2025,865.0,59,At/Above Benchmark,True,False
R0016562,STU02761,S007,SUBJ_R,W2,2,2024-2025,923.7,62,At/Above Benchmark,True,False
R0016563,STU02761,S007,SUBJ_R,W3,3,2024-2025,906.1,60,At/Above Benchmark,True,False
R0016564,STU02761,S007,SUBJ_M,W1,1,2024-2025,755.9,37,On Watch,False,False
R0016565,STU02761,S007,SUBJ_M,W2,2,2024-2025,755.6,41,At/Above Benchmark,True,False
R0016566,STU02761,S007,SUBJ_M,W3,3,2024-2025,720.8,32,On Watch,False,False
R0016567,STU02762,S007,SUBJ_R,W1,1,2024-2025,986.8,39,On Watch,False,False
R0016568,STU02762,S007,SUBJ_R,W2,2,2024-2025,1079.0,59,At/Above Benchmark,True,False
R0016569,STU02762,S007,SUBJ_R,W3,3,2024-2025,1115.8,59,At/Above Benchmark,True,False
R0016570,STU02762,S007,SUBJ_M,W1,1,2024-2025,1154.9,74,At/Above Benchmark,True,False
R0016571,STU02762,S007,SUBJ_M,W2,2,2024-2025,1106.8,62,At/Above Benchmark,True,False
R0016572,STU02762,S007,SUBJ_M,W3,3,2024-2025,1098.5,60,At/Above Benchmark,True,False
R0016573,STU02763,S007,SUBJ_R,W1,1,2024-2025,883.8,52,At/Above Benchmark,True,False
R0016574,STU02763,S007,SUBJ_R,W2,2,2024-2025,836.9,42,At/Above Benchmark,True,False
R0016575,STU02763,S007,SUBJ_R,W3,3,2024-2025,783.9,47,At/Above Benchmark,True,False
R0016576,STU02763,S007,SUBJ_M,W1,1,2024-2025,896.3,73,At/Above Benchmark,True,False
R0016577,STU02763,S007,SUBJ_M,W2,2,2024-2025,1034.7,68,At/Above Benchmark,True,False
R0016578,STU02763,S007,SUBJ_M,W3,3,2024-2025,1133.3,82,At/Above Benchmark,True,False
R0016579,STU02764,S007,SUBJ_R,W1,1,2024-2025,484.0,1,Urgent Intervention,False,True
R0016580,STU02764,S007,SUBJ_R,W2,2,2024-2025,515.7,11,Intervention,False,True
R0016581,STU02764,S007,SUBJ_R,W3,3,2024-2025,569.4,8,Urgent Intervention,False,True
R0016582,STU02764,S007,SUBJ_M,W1,1,2024-2025,709.5,44,At/Above Benchmark,True,False
R0016583,STU02764,S007,SUBJ_M,W2,2,2024-2025,661.7,30,On Watch,False,False
R0016584,STU02764,S007,SUBJ_M,W3,3,2024-2025,688.5,32,On Watch,False,False
R0016585,STU02765,S007,SUBJ_R,W1,1,2024-2025,1015.2,44,At/Above Benchmark,True,False
R0016586,STU02765,S007,SUBJ_R,W2,2,2024-2025,983.5,45,At/Above Benchmark,True,False
R0016587,STU02765,S007,SUBJ_R,W3,3,2024-2025,1056.0,53,At/Above Benchmark,True,False
R0016588,STU02765,S007,SUBJ_M,W1,1,2024-2025,1048.0,50,At/Above Benchmark,True,False
R0016589,STU02765,S007,SUBJ_M,W2,2,2024-2025,1100.4,65,At/Above Benchmark,True,False
R0016590,STU02765,S007,SUBJ_M,W3,3,2024-2025,1091.0,60,At/Above Benchmark,True,False
R0016591,STU02766,S007,SUBJ_R,W1,1,2024-2025,1172.8,62,At/Above Benchmark,True,False
R0016592,STU02766,S007,SUBJ_R,W2,2,2024-2025,1233.4,75,At/Above Benchmark,True,False
R0016593,STU02766,S007,SUBJ_R,W3,3,2024-2025,1308.9,87,At/Above Benchmark,True,False
R0016594,STU02766,S007,SUBJ_M,W1,1,2024-2025,809.1,26,On Watch,False,False
R0016595,STU02766,S007,SUBJ_M,W2,2,2024-2025,761.7,17,Intervention,False,True
R0016596,STU02766,S007,SUBJ_M,W3,3,2024-2025,801.2,19,Intervention,False,True
R0016597,STU02767,S007,SUBJ_R,W1,1,2024-2025,888.9,66,At/Above Benchmark,True,False
R0016598,STU02767,S007,SUBJ_R,W2,2,2024-2025,870.7,54,At/Above Benchmark,True,False
R0016599,STU02767,S007,SUBJ_R,W3,3,2024-2025,903.2,57,At/Above Benchmark,True,False
R0016600,STU02767,S007,SUBJ_M,W1,1,2024-2025,788.7,58,At/Above Benchmark,True,False
R0016601,STU02767,S007,SUBJ_M,W2,2,2024-2025,800.5,50,At/Above Benchmark,True,False
R0016602,STU02767,S007,SUBJ_M,W3,3,2024-2025,745.3,43,At/Above Benchmark,True,False
R0016603,STU02768,S007,SUBJ_R,W1,1,2024-2025,1051.2,74,At/Above Benchmark,True,False
R0016604,STU02768,S007,SUBJ_R,W2,2,2024-2025,1062.6,78,At/Above Benchmark,True,False
R0016605,STU02768,S007,SUBJ_R,W3,3,2024-2025,1032.3,78,At/Above Benchmark,True,False
R0016606,STU02768,S007,SUBJ_M,W1,1,2024-2025,923.9,69,At/Above Benchmark,True,False
R0016607,STU02768,S007,SUBJ_M,W2,2,2024-2025,886.7,65,At/Above Benchmark,True,False
R0016608,STU02768,S007,SUBJ_M,W3,3,2024-2025,843.1,46,At/Above Benchmark,True,False
R0016609,STU02769,S007,SUBJ_R,W1,1,2024-2025,998.7,64,At/Above Benchmark,True,False
R0016610,STU02769,S007,SUBJ_R,W2,2,2024-2025,1018.8,61,At/Above Benchmark,True,False
R0016611,STU02769,S007,SUBJ_R,W3,3,2024-2025,1020.5,56,At/Above Benchmark,True,False
R0016612,STU02769,S007,SUBJ_M,W1,1,2024-2025,952.1,55,At/Above Benchmark,True,False
R0016613,STU02769,S007,SUBJ_M,W2,2,2024-2025,1013.3,61,At/Above Benchmark,True,False
R0016614,STU02769,S007,SUBJ_M,W3,3,2024-2025,961.9,55,At/Above Benchmark,True,False
R0016615,STU02770,S007,SUBJ_R,W1,1,2024-2025,857.9,66,At/Above Benchmark,True,False
R0016616,STU02770,S007,SUBJ_R,W2,2,2024-2025,957.0,55,At/Above Benchmark,True,False
R0016617,STU02770,S007,SUBJ_R,W3,3,2024-2025,977.2,64,At/Above Benchmark,True,False
R0016618,STU02770,S007,SUBJ_M,W1,1,2024-2025,1030.6,84,At/Above Benchmark,True,False
R0016619,STU02770,S007,SUBJ_M,W2,2,2024-2025,1034.4,88,At/Above Benchmark,True,False
R0016620,STU02770,S007,SUBJ_M,W3,3,2024-2025,1058.4,80,At/Above Benchmark,True,False
R0016621,STU02771,S007,SUBJ_R,W1,1,2024-2025,860.0,43,At/Above Benchmark,True,False
R0016622,STU02771,S007,SUBJ_R,W2,2,2024-2025,937.4,69,At/Above Benchmark,True,False
R0016623,STU02771,S007,SUBJ_R,W3,3,2024-2025,992.3,63,At/Above Benchmark,True,False
R0016624,STU02771,S007,SUBJ_M,W1,1,2024-2025,847.3,54,At/Above Benchmark,True,False
R0016625,STU02771,S007,SUBJ_M,W2,2,2024-2025,900.9,58,At/Above Benchmark,True,False
R0016626,STU02771,S007,SUBJ_M,W3,3,2024-2025,866.5,61,At/Above Benchmark,True,False
R0016627,STU02772,S007,SUBJ_R,W1,1,2024-2025,1095.8,61,At/Above Benchmark,True,False
R0016628,STU02772,S007,SUBJ_R,W2,2,2024-2025,1141.1,67,At/Above Benchmark,True,False
R0016629,STU02772,S007,SUBJ_R,W3,3,2024-2025,1198.7,61,At/Above Benchmark,True,False
R0016630,STU02772,S007,SUBJ_M,W1,1,2024-2025,1234.1,86,At/Above Benchmark,True,False
R0016631,STU02772,S007,SUBJ_M,W2,2,2024-2025,1281.6,93,At/Above Benchmark,True,False
R0016632,STU02772,S007,SUBJ_M,W3,3,2024-2025,1298.4,92,At/Above Benchmark,True,False
R0016633,STU02773,S007,SUBJ_R,W1,1,2024-2025,941.1,75,At/Above Benchmark,True,False
R0016634,STU02773,S007,SUBJ_R,W2,2,2024-2025,949.8,64,At/Above Benchmark,True,False
R0016635,STU02773,S007,SUBJ_R,W3,3,2024-2025,1016.2,71,At/Above Benchmark,True,False
R0016636,STU02773,S007,SUBJ_M,W1,1,2024-2025,633.7,29,On Watch,False,False
R0016637,STU02773,S007,SUBJ_M,W2,2,2024-2025,654.0,28,On Watch,False,False
R0016638,STU02773,S007,SUBJ_M,W3,3,2024-2025,622.5,24,Intervention,False,True
R0016639,STU02774,S007,SUBJ_R,W1,1,2024-2025,774.8,31,On Watch,False,False
R0016640,STU02774,S007,SUBJ_R,W2,2,2024-2025,821.4,48,At/Above Benchmark,True,False
R0016641,STU02774,S007,SUBJ_R,W3,3,2024-2025,898.3,53,At/Above Benchmark,True,False
R0016642,STU02774,S007,SUBJ_M,W1,1,2024-2025,977.9,67,At/Above Benchmark,True,False
R0016643,STU02774,S007,SUBJ_M,W2,2,2024-2025,975.7,75,At/Above Benchmark,True,False
R0016644,STU02774,S007,SUBJ_M,W3,3,2024-2025,1005.7,70,At/Above Benchmark,True,False
R0016645,STU02775,S007,SUBJ_R,W1,1,2024-2025,824.8,41,At/Above Benchmark,True,False
R0016646,STU02775,S007,SUBJ_R,W2,2,2024-2025,887.8,59,At/Above Benchmark,True,False
R0016647,STU02775,S007,SUBJ_R,W3,3,2024-2025,949.8,70,At/Above Benchmark,True,False
R0016648,STU02775,S007,SUBJ_M,W1,1,2024-2025,700.4,32,On Watch,False,False
R0016649,STU02775,S007,SUBJ_M,W2,2,2024-2025,681.0,32,On Watch,False,False
R0016650,STU02775,S007,SUBJ_M,W3,3,2024-2025,639.0,28,On Watch,False,False
R0016651,STU02776,S007,SUBJ_R,W1,1,2024-2025,567.0,8,Urgent Intervention,False,True
R0016652,STU02776,S007,SUBJ_R,W2,2,2024-2025,623.0,16,Intervention,False,True
R0016653,STU02776,S007,SUBJ_R,W3,3,2024-2025,700.4,29,On Watch,False,False
R0016654,STU02776,S007,SUBJ_M,W1,1,2024-2025,593.2,20,Intervention,False,True
R0016655,STU02776,S007,SUBJ_M,W2,2,2024-2025,596.9,9,Urgent Intervention,False,True
R0016656,STU02776,S007,SUBJ_M,W3,3,2024-2025,718.7,39,On Watch,False,False
R0016657,STU02777,S007,SUBJ_R,W1,1,2024-2025,970.7,43,At/Above Benchmark,True,False
R0016658,STU02777,S007,SUBJ_R,W2,2,2024-2025,1003.9,34,On Watch,False,False
R0016659,STU02777,S007,SUBJ_R,W3,3,2024-2025,1047.7,45,At/Above Benchmark,True,False
R0016660,STU02777,S007,SUBJ_M,W1,1,2024-2025,1114.2,62,At/Above Benchmark,True,False
R0016661,STU02777,S007,SUBJ_M,W2,2,2024-2025,1065.5,58,At/Above Benchmark,True,False
R0016662,STU02777,S007,SUBJ_M,W3,3,2024-2025,1096.1,53,At/Above Benchmark,True,False
R0016663,STU02778,S007,SUBJ_R,W1,1,2024-2025,758.0,41,At/Above Benchmark,True,False
R0016664,STU02778,S007,SUBJ_R,W2,2,2024-2025,710.7,38,On Watch,False,False
R0016665,STU02778,S007,SUBJ_R,W3,3,2024-2025,714.3,29,On Watch,False,False
R0016666,STU02778,S007,SUBJ_M,W1,1,2024-2025,828.0,54,At/Above Benchmark,True,False
R0016667,STU02778,S007,SUBJ_M,W2,2,2024-2025,785.0,45,At/Above Benchmark,True,False
R0016668,STU02778,S007,SUBJ_M,W3,3,2024-2025,738.3,33,On Watch,False,False
R0016669,STU02779,S007,SUBJ_R,W1,1,2024-2025,1089.1,72,At/Above Benchmark,True,False
R0016670,STU02779,S007,SUBJ_R,W2,2,2024-2025,1134.8,85,At/Above Benchmark,True,False
R0016671,STU02779,S007,SUBJ_R,W3,3,2024-2025,1239.1,91,At/Above Benchmark,True,False
R0016672,STU02779,S007,SUBJ_M,W1,1,2024-2025,917.8,58,At/Above Benchmark,True,False
R0016673,STU02779,S007,SUBJ_M,W2,2,2024-2025,963.7,58,At/Above Benchmark,True,False
R0016674,STU02779,S007,SUBJ_M,W3,3,2024-2025,984.1,57,At/Above Benchmark,True,False
R0016675,STU02780,S007,SUBJ_R,W1,1,2024-2025,828.7,13,Intervention,False,True
R0016676,STU02780,S007,SUBJ_R,W2,2,2024-2025,860.8,26,On Watch,False,False
R0016677,STU02780,S007,SUBJ_R,W3,3,2024-2025,884.6,31,On Watch,False,False
R0016678,STU02780,S007,SUBJ_M,W1,1,2024-2025,664.4,2,Urgent Intervention,False,True
R0016679,STU02780,S007,SUBJ_M,W2,2,2024-2025,668.1,1,Urgent Intervention,False,True
R0016680,STU02780,S007,SUBJ_M,W3,3,2024-2025,701.8,13,Intervention,False,True
R0016681,STU02781,S007,SUBJ_R,W1,1,2024-2025,802.2,22,Intervention,False,True
R0016682,STU02781,S007,SUBJ_R,W2,2,2024-2025,829.1,20,Intervention,False,True
R0016683,STU02781,S007,SUBJ_R,W3,3,2024-2025,851.1,27,On Watch,False,False
R0016684,STU02781,S007,SUBJ_M,W1,1,2024-2025,889.8,34,On Watch,False,False
R0016685,STU02781,S007,SUBJ_M,W2,2,2024-2025,924.2,41,At/Above Benchmark,True,False
R0016686,STU02781,S007,SUBJ_M,W3,3,2024-2025,962.3,48,At/Above Benchmark,True,False
R0016687,STU02782,S007,SUBJ_R,W1,1,2024-2025,704.3,35,On Watch,False,False
R0016688,STU02782,S007,SUBJ_R,W2,2,2024-2025,794.8,40,At/Above Benchmark,True,False
R0016689,STU02782,S007,SUBJ_R,W3,3,2024-2025,830.9,50,At/Above Benchmark,True,False
R0016690,STU02782,S007,SUBJ_M,W1,1,2024-2025,896.2,68,At/Above Benchmark,True,False
R0016691,STU02782,S007,SUBJ_M,W2,2,2024-2025,904.9,63,At/Above Benchmark,True,False
R0016692,STU02782,S007,SUBJ_M,W3,3,2024-2025,855.2,58,At/Above Benchmark,True,False
R0016693,STU02783,S007,SUBJ_R,W1,1,2024-2025,1032.0,50,At/Above Benchmark,True,False
R0016694,STU02783,S007,SUBJ_R,W2,2,2024-2025,1021.0,53,At/Above Benchmark,True,False
R0016695,STU02783,S007,SUBJ_R,W3,3,2024-2025,1009.0,41,At/Above Benchmark,True,False
R0016696,STU02783,S007,SUBJ_M,W1,1,2024-2025,1116.0,68,At/Above Benchmark,True,False
R0016697,STU02783,S007,SUBJ_M,W2,2,2024-2025,1078.8,60,At/Above Benchmark,True,False
R0016698,STU02783,S007,SUBJ_M,W3,3,2024-2025,1012.1,57,At/Above Benchmark,True,False
R0016699,STU02784,S007,SUBJ_R,W1,1,2024-2025,1103.2,67,At/Above Benchmark,True,False
R0016700,STU02784,S007,SUBJ_R,W2,2,2024-2025,1125.1,65,At/Above Benchmark,True,False
R0016701,STU02784,S007,SUBJ_R,W3,3,2024-2025,1215.4,77,At/Above Benchmark,True,False
R0016702,STU02784,S007,SUBJ_M,W1,1,2024-2025,1083.5,67,At/Above Benchmark,True,False
R0016703,STU02784,S007,SUBJ_M,W2,2,2024-2025,1050.8,55,At/Above Benchmark,True,False
R0016704,STU02784,S007,SUBJ_M,W3,3,2024-2025,1034.2,54,At/Above Benchmark,True,False
R0016705,STU02785,S007,SUBJ_R,W1,1,2024-2025,1036.8,65,At/Above Benchmark,True,False
R0016706,STU02785,S007,SUBJ_R,W2,2,2024-2025,1018.7,63,At/Above Benchmark,True,False
R0016707,STU02785,S007,SUBJ_R,W3,3,2024-2025,1046.6,60,At/Above Benchmark,True,False
R0016708,STU02785,S007,SUBJ_M,W1,1,2024-2025,901.0,44,At/Above Benchmark,True,False
R0016709,STU02785,S007,SUBJ_M,W2,2,2024-2025,952.9,56,At/Above Benchmark,True,False
R0016710,STU02785,S007,SUBJ_M,W3,3,2024-2025,1023.2,69,At/Above Benchmark,True,False
R0016711,STU02786,S007,SUBJ_R,W1,1,2024-2025,1142.4,74,At/Above Benchmark,True,False
R0016712,STU02786,S007,SUBJ_R,W2,2,2024-2025,1187.3,76,At/Above Benchmark,True,False
R0016713,STU02786,S007,SUBJ_R,W3,3,2024-2025,1181.3,65,At/Above Benchmark,True,False
R0016714,STU02786,S007,SUBJ_M,W1,1,2024-2025,879.9,36,On Watch,False,False
R0016715,STU02786,S007,SUBJ_M,W2,2,2024-2025,926.4,45,At/Above Benchmark,True,False
R0016716,STU02786,S007,SUBJ_M,W3,3,2024-2025,982.9,47,At/Above Benchmark,True,False
R0016717,STU02787,S007,SUBJ_R,W1,1,2024-2025,909.7,53,At/Above Benchmark,True,False
R0016718,STU02787,S007,SUBJ_R,W2,2,2024-2025,885.9,58,At/Above Benchmark,True,False
R0016719,STU02787,S007,SUBJ_R,W3,3,2024-2025,892.6,52,At/Above Benchmark,True,False
R0016720,STU02787,S007,SUBJ_M,W1,1,2024-2025,893.8,53,At/Above Benchmark,True,False
R0016721,STU02787,S007,SUBJ_M,W2,2,2024-2025,884.8,64,At/Above Benchmark,True,False
R0016722,STU02787,S007,SUBJ_M,W3,3,2024-2025,879.7,53,At/Above Benchmark,True,False
R0016723,STU02788,S007,SUBJ_R,W1,1,2024-2025,1143.3,63,At/Above Benchmark,True,False
R0016724,STU02788,S007,SUBJ_R,W2,2,2024-2025,1189.4,69,At/Above Benchmark,True,False
R0016725,STU02788,S007,SUBJ_R,W3,3,2024-2025,1225.6,67,At/Above Benchmark,True,False
R0016726,STU02788,S007,SUBJ_M,W1,1,2024-2025,857.0,35,On Watch,False,False
R0016727,STU02788,S007,SUBJ_M,W2,2,2024-2025,852.8,31,On Watch,False,False
R0016728,STU02788,S007,SUBJ_M,W3,3,2024-2025,811.7,29,On Watch,False,False
R0016729,STU02789,S007,SUBJ_R,W1,1,2024-2025,745.0,45,At/Above Benchmark,True,False
R0016730,STU02789,S007,SUBJ_R,W2,2,2024-2025,742.7,33,On Watch,False,False
R0016731,STU02789,S007,SUBJ_R,W3,3,2024-2025,763.6,39,On Watch,False,False
R0016732,STU02789,S007,SUBJ_M,W1,1,2024-2025,1025.3,78,At/Above Benchmark,True,False
R0016733,STU02789,S007,SUBJ_M,W2,2,2024-2025,1051.3,81,At/Above Benchmark,True,False
R0016734,STU02789,S007,SUBJ_M,W3,3,2024-2025,934.4,64,At/Above Benchmark,True,False
R0016735,STU02790,S007,SUBJ_R,W1,1,2024-2025,731.5,37,On Watch,False,False
R0016736,STU02790,S007,SUBJ_R,W2,2,2024-2025,802.8,42,At/Above Benchmark,True,False
R0016737,STU02790,S007,SUBJ_R,W3,3,2024-2025,876.4,51,At/Above Benchmark,True,False
R0016738,STU02790,S007,SUBJ_M,W1,1,2024-2025,572.1,16,Intervention,False,True
R0016739,STU02790,S007,SUBJ_M,W2,2,2024-2025,614.4,28,On Watch,False,False
R0016740,STU02790,S007,SUBJ_M,W3,3,2024-2025,683.3,31,On Watch,False,False
R0016741,STU02791,S007,SUBJ_R,W1,1,2024-2025,1037.0,67,At/Above Benchmark,True,False
R0016742,STU02791,S007,SUBJ_R,W2,2,2024-2025,1079.8,72,At/Above Benchmark,True,False
R0016743,STU02791,S007,SUBJ_R,W3,3,2024-2025,1088.0,67,At/Above Benchmark,True,False
R0016744,STU02791,S007,SUBJ_M,W1,1,2024-2025,836.0,38,On Watch,False,False
R0016745,STU02791,S007,SUBJ_M,W2,2,2024-2025,904.8,45,At/Above Benchmark,True,False
R0016746,STU02791,S007,SUBJ_M,W3,3,2024-2025,967.7,52,At/Above Benchmark,True,False
R0016747,STU02792,S007,SUBJ_R,W1,1,2024-2025,816.2,31,On Watch,False,False
R0016748,STU02792,S007,SUBJ_R,W2,2,2024-2025,830.1,33,On Watch,False,False
R0016749,STU02792,S007,SUBJ_R,W3,3,2024-2025,867.2,42,At/Above Benchmark,True,False
R0016750,STU02792,S007,SUBJ_M,W1,1,2024-2025,912.0,48,At/Above Benchmark,True,False
R0016751,STU02792,S007,SUBJ_M,W2,2,2024-2025,931.6,57,At/Above Benchmark,True,False
R0016752,STU02792,S007,SUBJ_M,W3,3,2024-2025,988.2,61,At/Above Benchmark,True,False
R0016753,STU02793,S007,SUBJ_R,W1,1,2024-2025,998.6,47,At/Above Benchmark,True,False
R0016754,STU02793,S007,SUBJ_R,W2,2,2024-2025,996.6,49,At/Above Benchmark,True,False
R0016755,STU02793,S007,SUBJ_R,W3,3,2024-2025,1019.9,46,At/Above Benchmark,True,False
R0016756,STU02793,S007,SUBJ_M,W1,1,2024-2025,961.1,47,At/Above Benchmark,True,False
R0016757,STU02793,S007,SUBJ_M,W2,2,2024-2025,1072.9,59,At/Above Benchmark,True,False
R0016758,STU02793,S007,SUBJ_M,W3,3,2024-2025,1138.6,63,At/Above Benchmark,True,False
R0016759,STU02794,S007,SUBJ_R,W1,1,2024-2025,751.9,37,On Watch,False,False
R0016760,STU02794,S007,SUBJ_R,W2,2,2024-2025,792.3,40,At/Above Benchmark,True,False
R0016761,STU02794,S007,SUBJ_R,W3,3,2024-2025,718.1,36,On Watch,False,False
R0016762,STU02794,S007,SUBJ_M,W1,1,2024-2025,745.8,46,At/Above Benchmark,True,False
R0016763,STU02794,S007,SUBJ_M,W2,2,2024-2025,749.0,46,At/Above Benchmark,True,False
R0016764,STU02794,S007,SUBJ_M,W3,3,2024-2025,825.4,46,At/Above Benchmark,True,False
R0016765,STU02795,S007,SUBJ_R,W1,1,2024-2025,804.9,16,Intervention,False,True
R0016766,STU02795,S007,SUBJ_R,W2,2,2024-2025,873.7,23,Intervention,False,True
R0016767,STU02795,S007,SUBJ_R,W3,3,2024-2025,900.5,34,On Watch,False,False
R0016768,STU02795,S007,SUBJ_M,W1,1,2024-2025,1334.1,95,At/Above Benchmark,True,False
R0016769,STU02795,S007,SUBJ_M,W2,2,2024-2025,1320.2,93,At/Above Benchmark,True,False
R0016770,STU02795,S007,SUBJ_M,W3,3,2024-2025,1282.4,90,At/Above Benchmark,True,False
R0016771,STU02796,S007,SUBJ_R,W1,1,2024-2025,840.8,50,At/Above Benchmark,True,False
R0016772,STU02796,S007,SUBJ_R,W2,2,2024-2025,909.9,54,At/Above Benchmark,True,False
R0016773,STU02796,S007,SUBJ_R,W3,3,2024-2025,989.9,68,At/Above Benchmark,True,False
R0016774,STU02796,S007,SUBJ_M,W1,1,2024-2025,845.8,53,At/Above Benchmark,True,False
R0016775,STU02796,S007,SUBJ_M,W2,2,2024-2025,865.6,64,At/Above Benchmark,True,False
R0016776,STU02796,S007,SUBJ_M,W3,3,2024-2025,901.0,58,At/Above Benchmark,True,False
R0016777,STU02797,S007,SUBJ_R,W1,1,2024-2025,747.1,31,On Watch,False,False
R0016778,STU02797,S007,SUBJ_R,W2,2,2024-2025,785.5,43,At/Above Benchmark,True,False
R0016779,STU02797,S007,SUBJ_R,W3,3,2024-2025,828.8,48,At/Above Benchmark,True,False
R0016780,STU02797,S007,SUBJ_M,W1,1,2024-2025,510.9,5,Urgent Intervention,False,True
R0016781,STU02797,S007,SUBJ_M,W2,2,2024-2025,571.3,16,Intervention,False,True
R0016782,STU02797,S007,SUBJ_M,W3,3,2024-2025,564.4,22,Intervention,False,True
R0016783,STU02798,S007,SUBJ_R,W1,1,2024-2025,682.4,11,Intervention,False,True
R0016784,STU02798,S007,SUBJ_R,W2,2,2024-2025,693.8,10,Intervention,False,True
R0016785,STU02798,S007,SUBJ_R,W3,3,2024-2025,667.2,1,Urgent Intervention,False,True
R0016786,STU02798,S007,SUBJ_M,W1,1,2024-2025,867.3,33,On Watch,False,False
R0016787,STU02798,S007,SUBJ_M,W2,2,2024-2025,885.0,34,On Watch,False,False
R0016788,STU02798,S007,SUBJ_M,W3,3,2024-2025,937.5,40,At/Above Benchmark,True,False
R0016789,STU02799,S007,SUBJ_R,W1,1,2024-2025,665.7,21,Intervention,False,True
R0016790,STU02799,S007,SUBJ_R,W2,2,2024-2025,693.7,27,On Watch,False,False
R0016791,STU02799,S007,SUBJ_R,W3,3,2024-2025,793.0,42,At/Above Benchmark,True,False
R0016792,STU02799,S007,SUBJ_M,W1,1,2024-2025,974.1,72,At/Above Benchmark,True,False
R0016793,STU02799,S007,SUBJ_M,W2,2,2024-2025,992.7,73,At/Above Benchmark,True,False
R0016794,STU02799,S007,SUBJ_M,W3,3,2024-2025,961.0,71,At/Above Benchmark,True,False
R0016795,STU02800,S007,SUBJ_R,W1,1,2024-2025,772.3,30,On Watch,False,False
R0016796,STU02800,S007,SUBJ_R,W2,2,2024-2025,800.8,23,Intervention,False,True
R0016797,STU02800,S007,SUBJ_R,W3,3,2024-2025,773.6,20,Intervention,False,True
R0016798,STU02800,S007,SUBJ_M,W1,1,2024-2025,992.6,62,At/Above Benchmark,True,False
R0016799,STU02800,S007,SUBJ_M,W2,2,2024-2025,1040.0,65,At/Above Benchmark,True,False
